-0.06137389,0.058604047,0.05277527,-0.0026400534,0.061612204,0.08658782,0.008284802,0.06702357,-0.09407708,0.078070365,0.07523266,0.008479328,0.07952295,-0.07841261,0.018156761,-0.06533061,-0.016095642,-0.11810444,-0.030590996,0.024065899,0.04623343,-0.023263114,-0.114269026,0.07591545,0.07987548,0.008479527,0.10576952,0.068988785,0.007970436,-0.09480388,0.008668846,0.031961914,-0.10223801,0.02121958,-0.048440266,0.1294514,0.061442047,0.04974236,-0.044681553,0.041157026,-0.07189543,-0.050467554,-0.003931472,0.044619832,-0.04708455,0.10167843,0.0032881158,-0.056825947,0.0633179,-0.13089032,-0.09295604,-0.02046441,-0.08739925,0.05286114,-0.06871755,0.01871823,0.01865897,-0.109331764,-0.06455502,-0.099165134,-0.10243613,0.039280377,0.05250809,0.037349306,-0.03564925,0.051778767,-0.008858633,0.096984774,-0.05483254,-0.03141657,0.10024733,0.01459891,0.08182089,0.09779881,0.031182842,-0.07939141,0.01615308,0.02403169,-0.047100138,0.010868959,-0.071567394,0.022687655,0.04059659,0.007953781,-0.123168714,-0.056175176,0.06615315,0.002153112,-0.049228694,0.014322479,0.043182816,-0.036329478,-0.044028558,-0.06273982,-0.080419175,-0.035645686,-0.021497905,-0.022218583,0.017379073,0.071703486
0.0023843863,-0.0028052374,0.12967277,-0.101525165,0.11192794,0.049001105,-0.08128924,0.009014659,-0.10528083,-0.07919943,0.19696863,0.23052122,-0.0131088635,-0.011594929,0.11888253,-0.0668335,-0.077459686,0.1813584,0.0065262816,0.09758963,0.0973293,0.078061044,-0.1721323,0.12337608,0.24177548,0.044667106,-0.023809388,0.13985325,0.012315976,-0.11381793,-0.10984482,0.07510214,-0.12335872,0.015383392,-0.041469224,-0.07765863,-0.0040389583,-0.08392708,0.098700106,-0.10263004,0.069529414,-0.08855686,-0.038974915,0.17670593,-0.02369412,0.26003727,0.1399918,-0.109187394,-0.036286097,0.07115222,0.0740003,-0.21096243,-0.039782554,-0.026856758,-0.16442016,0.0024842136,0.12284763,0.01733966,-0.26049015,-0.25870022,-0.082669,0.075597845,-0.09420424,0.08084072,0.15324235,-0.07347022,0.07463028,0.05963824,0.05804371,0.034733355,0.06305609,-0.14764422,0.23418099,0.18077408,0.03372591,0.15392436,-0.06233964,0.15875866,-0.025595797,0.023686426,-0.057150513,-0.018182993,0.14250359,0.1187205,-0.17346978,-0.27404886,-0.18914132,0.03157794,0.08725887,-0.05524879,-0.019075975,-0.048695076,-0.09488628,-0.0062332014,-0.09208472,-0.0764466,-0.097546466,-0.012467746,-0.10367148,0.07923689
-0.080732875,-0.0063605118,0.05960521,-0.044860464,0.04527672,0.07890369,-0.012054037,0.062512964,-0.014945124,0.06133186,0.08142196,0.05273681,0.052468818,-0.037672956,0.06858538,-0.01075767,-0.0407659,-0.019065503,-0.011079026,0.014998856,0.1131248,-0.031571552,-0.073007375,0.055213794,0.069459096,0.053182747,0.041582633,0.07911427,0.04536555,-0.027541136,-0.043374017,0.04246704,-0.059816223,-0.033799484,-0.093203,0.044025052,0.017487513,0.045179978,-0.017533075,0.018521132,-0.036117844,0.019618586,-0.014846614,0.009721863,-0.035762697,0.05357369,-0.03199298,-0.05616848,0.025262242,-0.06989447,-0.05680502,-0.008573477,-0.10320921,0.015886087,-0.055969905,0.019993467,0.013220241,-0.06915721,-0.069356464,-0.10197429,-0.08623182,0.08007233,-0.002149686,0.05547082,-0.058433153,0.06994359,0.015414947,0.054375943,-0.067961685,-0.054668758,0.06778301,0.037729044,0.065992735,0.03628224,0.01482379,-0.07112691,0.008814105,0.081929944,0.0027933114,0.027665721,-0.09753833,0.0145915095,0.059450377,0.08076532,-0.043580122,-0.093457565,0.09289679,-0.02788784,0.0047557526,0.008428827,0.04890264,0.044092353,-0.036247898,-0.023021054,-0.10926659,0.014562805,0.0056554363,0.059112478,-0.02095864,0.036525
-0.06951645,0.05352206,0.04275199,-0.022506606,0.053449567,0.10705977,-0.010485962,0.025250966,-0.028521806,0.04936971,0.06162742,0.062259823,0.07911677,-0.042023443,0.02119682,-0.044080634,0.020503743,-0.010468333,-0.014763531,0.0040182336,0.05711243,-0.010265739,-0.07091744,0.06499415,0.07031858,0.04802531,0.075583845,0.07037105,-0.0138443485,-0.052283715,-0.020854723,-0.04348256,-0.07607249,-0.054424446,-0.06403328,0.05844552,0.00048416547,0.031251308,-0.032093313,0.017540587,-0.04240572,-0.022052206,-0.052308273,0.0012163538,-0.043448556,0.031568043,-0.008927828,-0.059209213,0.01492574,-0.052601226,-0.07608595,-0.017857736,-0.065418966,0.036346264,-0.058521155,0.020585714,-0.00014855829,-0.080653355,-0.039431196,-0.059298262,-0.069103725,0.04796804,0.011337372,0.055504963,-0.057915278,0.028727438,-0.00029924922,0.049184587,-0.07628438,-0.053571984,0.06075848,0.05668742,0.04109349,0.063996315,0.042069588,-0.028298445,-0.04333291,0.07047032,-0.0055609234,0.052813213,-0.06420601,0.050064664,0.02721566,0.018845808,-0.03819309,-0.0849763,0.0124913985,0.03988834,0.00036634336,0.00036335812,0.008757398,0.011885066,-0.0036006898,-0.048208084,-0.066256896,-0.03952765,0.008968141,0.033590645,7.5052194e-05,0.019080868
-0.23026453,0.08046703,0.15258855,0.0032753379,-0.00092694274,0.12305339,-0.076295845,-0.055291083,0.14244027,-0.011314334,0.015193928,0.10941042,-0.01966955,0.016476506,0.086270325,-0.011351875,0.09131985,-0.05444729,0.041687075,-0.086033374,0.1512117,-0.08711685,-0.13787793,-0.0033808504,0.16808452,0.12351353,0.14125359,0.06609038,-0.097111024,0.07056053,-0.012563814,0.016833127,-0.04874769,-0.09227624,-0.114937,-0.041840784,-0.14872326,0.17186788,0.06632155,0.04437274,-0.05516461,-0.043566152,-0.09691963,-0.059258502,-0.06452749,-0.1551181,0.015003962,-0.2070272,0.002146691,0.005777296,-0.064901225,0.03284916,-0.1573199,0.033064242,-0.013919616,0.053270195,-0.042756088,-0.10380952,-0.05590637,0.11018431,-0.04818542,-0.082622565,-0.016615871,0.14237897,-0.18682833,0.047451377,0.11929036,0.028869668,-0.07900845,-0.15043415,-0.04940961,0.15688092,0.1208833,0.071660034,-0.06333842,-0.123092465,-0.05696307,0.11948,0.041744262,0.07281723,-0.06654452,0.11890523,0.16018963,0.10595705,0.054123323,-0.14035206,0.001893188,0.030917509,0.028419925,0.058040377,0.07298668,0.1852576,0.017385028,-0.12879637,-0.15480067,0.08564969,-0.048193727,0.0522164,0.005562664,0.14531977
-0.00091636315,0.002223268,0.014610387,-0.0030465533,0.0001321831,-0.0510279,-0.030924808,-0.052209124,0.020743735,-0.075767554,0.0023166554,0.012206274,-0.072875425,0.019455558,0.010311475,0.010623114,-0.027338376,0.018419448,-0.00078713906,0.028480256,0.0036067632,-0.0075621093,-0.014560077,0.014281297,0.062194306,0.018262118,-0.020730732,-0.026738968,-0.0061941487,-0.0027048823,-0.027942382,0.01274993,-0.006673763,0.011176419,-0.026800448,-0.012109045,-0.01366757,0.020536648,0.07536993,-0.024938013,-0.0032225733,-0.020031761,0.02675296,0.018345194,0.0059816414,0.030596502,0.01712712,-0.038223647,0.036582533,-0.02295641,-0.0018451998,0.053575307,0.01646889,-0.022329036,0.024345992,-0.030469395,0.012650946,0.05874748,-0.038519487,0.0034193627,-0.032957975,-0.009696697,-5.7840738e-05,0.026012227,-0.002399753,-0.017043313,-0.009526812,0.030394487,0.010298613,0.013385634,-0.037149027,-0.04144334,0.029803311,0.03667377,-0.010639033,0.049788494,0.028084524,0.026865399,0.0054187467,-0.0349231,-0.027869428,-0.009063836,0.034180567,0.0020521365,-0.041016567,-0.020357551,-0.07225326,-0.0023361424,0.0066717914,-0.0056523387,0.012991072,-0.019693537,-0.037157368,-0.043081813,-0.04594714,-0.0039292467,-0.018233279,-0.018662166,-0.034003537,0.03744168
-0.09922381,0.07156411,0.08491243,-0.10195385,0.13939026,0.09727383,-0.07620847,0.07109098,-0.059661027,0.04820363,0.076901965,0.10264901,0.05963826,-0.018814594,0.06991753,-0.13064826,-0.098270945,0.044306748,-0.058435235,0.068052135,0.1445221,-0.026775254,-0.13190714,0.16084616,0.2111812,0.04990478,0.07540455,0.11097243,0.07328209,-0.13072352,-0.08707094,-0.0018714528,-0.1387036,-0.03589372,-0.1473816,0.0367155,-0.022270428,0.039967295,0.028531754,-0.039242063,-0.06515244,-0.037765455,-0.027941331,0.04775298,-0.03769946,0.15468937,0.015391681,-0.11582363,0.094126634,-0.12639171,-0.1376206,-0.027591905,-0.095315926,-0.025032565,-0.09627311,0.054604635,0.021200584,-0.08747714,-0.16129333,-0.2184213,-0.13518427,0.10113065,-0.0069433292,0.120525636,-0.052116156,0.082679145,-0.014683037,0.05592322,-0.10427271,-0.11711249,0.15110868,-0.006289249,0.13645042,0.15996274,0.03153571,0.0023996339,0.014765055,0.20675807,-0.039568294,0.023165505,-0.1439755,-0.0070775575,0.08590289,0.08172037,-0.1933969,-0.17798495,0.040354434,0.093980454,0.023386506,-0.033051305,0.0555865,-0.072491206,-0.021033129,-0.17143475,-0.23131976,-0.106561564,0.021276513,0.027786892,-0.021616196,0.05805634
-0.10864738,0.06876969,0.12802954,0.0132738445,0.043340538,0.06175611,-0.044852268,-0.07157838,0.061414406,-0.073833786,0.08635672,0.09841238,-0.100819595,-0.021923443,0.12754811,0.022342358,0.016975975,0.036911745,0.0027234112,-0.0787361,0.09125005,-0.04777467,-0.08846082,-0.032231268,0.1464173,0.07204558,0.050659135,0.040734112,-0.038222644,0.08536387,-0.01302697,0.10068459,-0.014045009,-0.0056842198,-0.054934245,-0.03889295,0.0104391435,0.036607847,0.081468105,-0.006962686,-0.03923174,-0.05157992,-0.025292436,-0.032979526,0.0045414907,-0.06885006,0.049047012,-0.15579334,0.019055963,0.0007816491,0.018102273,-0.0038144626,-0.15450922,0.010433535,-0.084235504,0.08769037,-0.0063883765,-0.064646505,-0.17233796,-0.060284108,-0.019589301,-0.07417863,-0.051976684,0.06673893,-0.039433125,-0.032643307,0.12578723,0.08563834,0.029788181,-0.07741704,-0.033414613,0.04626815,0.18959688,0.06372843,-0.088473104,0.041219424,-0.081301205,0.11448489,0.03374173,0.019546922,-0.053958442,0.018517518,0.20967019,0.14702272,-0.04040295,-0.13098228,-0.06153362,0.0048156674,0.036820535,-0.07908791,0.02912445,0.079327226,-0.013187513,-0.08471017,-0.09760855,0.039961025,-0.09723236,-0.017022723,-0.050243944,0.15491746
-0.13317502,0.004201638,0.050154738,-0.08736371,0.11001654,0.1186515,-0.020865237,0.01619733,0.004607149,0.04167696,0.085086696,0.15550548,0.022402119,-0.06043681,0.035982903,-0.082740396,-0.051717196,0.081895985,-0.04497613,0.034023855,0.05621867,-0.090869516,-0.09797696,0.050713208,0.09899289,0.11252115,0.05491116,0.007828275,-0.009617471,0.019395579,-0.09678534,-0.017615514,-0.044995345,-0.029317768,-0.11231335,-0.008115349,-0.07900729,0.01836077,-0.011144964,-0.042590294,-0.010644502,-0.0031319903,-0.00078547554,-0.0062637418,-0.015364072,0.03574591,-0.02272838,-0.054641865,-0.018388988,-0.03236928,-0.032879364,-0.033786226,-0.12817582,-0.018723886,-0.12887049,0.025273407,-0.017359894,-0.077089384,-0.025915492,-0.08063985,-0.07507634,0.07512845,0.00048766658,0.10742878,-0.05104785,0.052315895,0.10401429,0.00970507,-0.10034622,-0.059331506,0.091503285,0.07814815,0.09426595,0.025953326,0.045458697,-0.021862464,0.0012827356,0.17461309,-0.03588131,0.07913176,-0.09165956,0.026966598,0.08462211,0.08607534,-0.017535398,-0.15225723,0.010211976,0.0849518,0.023930484,0.032536477,0.040764228,-0.015836425,0.0024603794,-0.06207431,-0.1285402,-0.012692222,0.01582206,0.05515036,-0.021928282,0.02019454
-0.1637486,0.040618934,0.15658008,-0.12632541,0.04251542,0.09189931,-0.074860066,-0.0023330364,0.12706468,-0.03909864,0.02702728,0.1314221,-0.043466166,0.07317378,0.1064819,-0.08128855,-0.0029363171,0.07083074,-0.043976996,0.050414722,0.08075427,-0.13071515,-0.23533444,0.042527497,0.16998479,0.09444261,-0.062226605,-0.010859211,0.061448168,-0.049612302,-0.085604474,0.026012987,-0.06796447,-0.039206516,-0.12058314,-0.08255748,-0.13164064,0.046981838,0.13051865,-0.06433204,-0.028157253,-0.013938402,-0.06482041,0.07641547,0.087594666,0.01783344,0.019065147,-0.13499409,0.090022475,-0.04542907,-0.08056141,0.0059482395,-0.10266116,-0.08712885,-0.17066148,0.011950233,-0.056148626,-0.07037608,-0.17028725,-0.14099868,-0.07445005,0.031423934,0.08095583,0.1033101,-0.12886675,0.061633747,0.07426073,-0.009676866,-0.1007283,-0.079321355,0.06477514,0.041925374,0.14892574,0.1239533,0.013441031,0.035173852,0.042405155,0.1367764,0.0052947355,0.063548476,-0.11026376,-0.046973288,0.09552415,0.098161444,-0.123170786,-0.107663415,-0.023552466,-0.0029022032,0.019945167,0.008921061,0.11955685,0.054643903,0.015713103,-0.24897438,-0.20411427,-0.076478705,-0.009968378,0.06428903,0.006852321,0.12058351
